Date,TransactionType,TransactionTypeId,Num,CreateDate,CreatedBy,LastModified,LastModifiedBy,Name,NameId,Location,LocationId,Class,ClassId,Memo,Split,SplitId,Debit,Credit,PaymentMethod,PaymentMethodId,Amount,Balance,TaxName,TaxAmount,TaxableAmount,Categories,AccountId,Account,Store
2024-09-12 00:00:00,Invoice,568,Hastest3,2024-09-12T13:13:42-0700,Hassan Syyid,2024-09-12T13:13:42-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Weekly Gardening Service,1234 Accounts Receivable (A/R),84,,222.00,Apple Card,14,222.0,222.0,,.00,222.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services']",45,Landscaping Services,
2024-09-12 00:00:00,Invoice,568,Hastest3,2024-09-12T13:13:42-0700,Hassan Syyid,2024-09-12T13:13:42-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,A bunch of cookies,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,5.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2024-09-12 00:00:00,Invoice,567,Hastest2,2024-09-12T13:04:32-0700,Hassan Syyid,2024-09-12T13:04:32-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-02 00:00:00,Credit Memo,569,Hastest4,2025-04-02T14:43:13-0700,Hassan Syyid,2025-04-02T14:43:13-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,30.00,,,,-30.0,-30.0,,.00,-30.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-04-02 00:00:00,Invoice,571,Hastest5,2025-04-02T14:46:52-0700,Hassan Syyid,2025-04-02T14:46:52-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,0.0,,.00,30.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-04-02 00:00:00,Credit Memo,572,Hastest6,2025-04-02T15:00:51-0700,Hassan Syyid,2025-04-02T15:00:51-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,30.00,,,,-30.0,-30.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-04-02 00:00:00,Credit Memo,575,Hastest7,2025-04-02T15:13:51-0700,Hassan Syyid,2025-04-02T15:13:51-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,30.00,,,,-30.0,-60.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-04-09 00:00:00,Credit Memo,579,Hastest8,2025-04-09T15:26:55-0700,Hassan Syyid,2025-04-09T15:26:55-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,1000.00,,,,-1000.0,-1060.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-04-09 00:00:00,Journal Entry,582,22-1763,2025-04-09T15:51:41-0700,Hassan Syyid,2025-04-09T15:51:41-0700,Hassan Syyid,,,,,,,,-Split-,,500.00,,,,-500.0,-500.0,,.00,-500.00,"['Ordinary Income/Expenses', 'Income', 'Sales of Product Income']",79,Sales of Product Income,
2025-04-02 00:00:00,Credit Memo,569,Hastest4,2025-04-02T14:43:13-0700,Hassan Syyid,2025-04-02T14:43:13-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,5.00,,,-5.0,-5.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-02 00:00:00,Credit Memo,572,Hastest6,2025-04-02T15:00:51-0700,Hassan Syyid,2025-04-02T15:00:51-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,5.00,,,-5.0,-10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-02 00:00:00,Credit Memo,575,Hastest7,2025-04-02T15:13:51-0700,Hassan Syyid,2025-04-02T15:13:51-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,5.00,,,-5.0,-15.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-02 00:00:00,Invoice,571,Hastest5,2025-04-02T14:46:52-0700,Hassan Syyid,2025-04-02T14:46:52-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,-10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-09 00:00:00,Credit Memo,579,Hastest8,2025-04-09T15:26:55-0700,Hassan Syyid,2025-04-09T15:26:55-0700,Hassan Syyid,Amy's Bird Sanctuary,1,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,5.00,,,-5.0,-15.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-09 00:00:00,Expense,577,,2025-04-09T15:22:41-0700,Hassan Syyid,2025-04-09T15:22:41-0700,Hassan Syyid,Fidelity,39,,,,,gas baby gas,Checking,35,5.00,,,,5.0,5.0,,.00,5.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile', 'Fuel']",56,Fuel,
2025-04-09 00:00:00,Vendor Credit,578,,2025-04-09T15:23:24-0700,Hassan Syyid,2025-04-09T15:23:24-0700,Hassan Syyid,Fidelity,39,,,,,,Accounts Payable (A/P),33,,500.00,,,-500.0,-495.0,,.00,-500.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile', 'Fuel']",56,Fuel,
2025-05-01 00:00:00,Invoice,647,TEST-INV-HS-0001,2025-06-02T09:22:29-0700,Hassan Syyid,2025-06-02T09:22:29-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,20.00,,,20.0,20.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-01 00:00:00,Invoice,647,TEST-INV-HS-0001,2025-06-02T09:22:29-0700,Hassan Syyid,2025-06-02T09:22:29-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,70.0,,6.37,70.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-01 00:00:00,Invoice,647,TEST-INV-HS-0001,2025-06-02T09:22:29-0700,Hassan Syyid,2025-06-02T09:22:29-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-04-30 00:00:00,Bill,605,VINI - TEST,2025-05-08T14:08:15-0700,Hassan Syyid,2025-05-08T16:02:47-0700,Hassan Syyid,Bob's Burger Joint,56,,,,,,Accounts Payable (A/P),33,200.00,,,,200.0,200.0,,.00,200.00,"['Ordinary Income/Expenses', 'Expenses', 'Automobile']",55,Automobile,
2025-05-14 00:00:00,Bill,619,,2025-05-14T09:10:19-0700,Hassan Syyid,2025-05-14T12:22:19-0700,Hassan Syyid,Books by Bessie,30,,,,,Help with legal matters,Accounts Payable (A/P),33,75.00,,,,75.0,75.0,,.00,75.00,"['Ordinary Income/Expenses', 'Expenses', 'Legal & Professional Fees', 'Accounting']",69,Accounting,
2025-04-30 00:00:00,Bill,605,VINI - TEST,2025-05-08T16:02:47-0700,Hassan Syyid,2025-05-08T16:02:47-0700,Hassan Syyid,Bob's Burger Joint,56,,,,,,Accounts Payable (A/P),33,20.00,,,,20.0,20.0,,.00,20.00,"['Ordinary Income/Expenses', 'Expenses', 'Taxes & Licenses']",21,Taxes & Licenses,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,100.00,,,100.0,100.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,632,TEST-INV-V-1006,2025-05-29T16:00:12-0700,Hassan Syyid,2025-05-29T16:00:12-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,150.0,,4.00,50.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,633,TEST-INV-V-1008,2025-05-30T06:48:30-0700,Hassan Syyid,2025-05-30T06:48:30-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,200.0,,4.00,50.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,627,TEST-INV-V-1001,2025-05-29T11:15:25-0700,Hassan Syyid,2025-05-29T11:15:25-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,270.0,,.00,70.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,649,TEST-INV-V-1010,2025-06-12T10:10:46-0700,Hassan Syyid,2025-06-12T10:10:46-0700,Hassan Syyid,Full Name 4,121,,,Another class,5000000000000275721,Description 1,Accounts Receivable (A/R) - GBP,98,,100.00,,,100.0,370.0,,8.00,100.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,628,TEST-INV-V-1002,2025-05-29T11:17:53-0700,Hassan Syyid,2025-05-29T11:19:07-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,440.0,,6.37,70.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,629,TEST-INV-V-1003,2025-05-29T11:21:18-0700,Hassan Syyid,2025-05-29T11:22:15-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,510.0,,6.37,70.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,630,TEST-INV-V-1004,2025-05-29T11:26:26-0700,Hassan Syyid,2025-05-29T11:26:26-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,580.0,,5.60,70.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,639,TEST-INV-V-2000,2025-05-30T09:02:11-0700,Hassan Syyid,2025-05-30T09:02:11-0700,Hassan Syyid,V-TEST-1000,130,,,Another class,5000000000000275721,Description 1,Accounts Receivable (A/R) - EUR,101,,100.00,,,100.0,680.0,,8.00,100.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,660,TEST-INV-V-1100,2025-06-19T07:47:20-0700,Hassan Syyid,2025-06-19T07:47:20-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,730.0,,4.00,50.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,631,TEST-INV-V-1005,2025-05-29T15:34:08-0700,Hassan Syyid,2025-05-29T15:34:08-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,780.0,,4.00,50.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-27 00:00:00,Invoice,634,TEST-INV-BK-1010,2025-05-30T07:11:05-0700,Hassan Syyid,2025-05-30T07:11:05-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,,50.00,,,50.0,830.0,,4.00,50.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-28 00:00:00,Invoice,623,Hastest9,2025-05-28T12:21:10-0700,Hassan Syyid,2025-05-28T12:21:10-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,860.0,,.00,30.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-06-10 00:00:00,Invoice,663,TEST-INV-V-1101,2025-06-10T08:44:20-0700,Hassan Syyid,2025-06-10T08:44:20-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,890.0,,.00,30.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-06-10 00:00:00,Invoice,665,TEST-INV-V-1102,2025-06-10T08:58:10-0700,Hassan Syyid,2025-06-10T08:58:10-0700,Hassan Syyid,Accenture,59,,,,,A bunch of cookies,1234 Accounts Receivable (A/R),84,,30.00,,,30.0,920.0,,.00,30.00,"['Ordinary Income/Expenses', 'Income', '4100 Recurring']",92,4100 Recurring,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T05:52:55-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,5.00,,,,-5.0,-5.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,632,TEST-INV-V-1006,2025-05-29T15:57:37-0700,Hassan Syyid,2025-05-29T16:00:12-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-15.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,634,TEST-INV-BK-1010,2025-05-30T07:11:05-0700,Hassan Syyid,2025-05-30T07:11:05-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-25.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,633,TEST-INV-V-1008,2025-05-30T06:48:30-0700,Hassan Syyid,2025-05-30T06:48:30-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-35.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,639,TEST-INV-V-2000,2025-05-30T09:02:11-0700,Hassan Syyid,2025-05-30T09:02:11-0700,Hassan Syyid,V-TEST-1000,130,,,,,Discount,Accounts Receivable (A/R) - EUR,101,20.00,,,,-20.0,-55.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,649,TEST-INV-V-1010,2025-06-02T09:56:14-0700,Hassan Syyid,2025-06-12T10:10:46-0700,Hassan Syyid,Full Name 4,121,,,,,Discount,Accounts Receivable (A/R) - GBP,98,20.00,,,,-20.0,-75.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-27 00:00:00,Invoice,660,TEST-INV-V-1100,2025-06-10T06:19:51-0700,Hassan Syyid,2025-06-10T06:19:51-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,10.00,,,,-10.0,-85.0,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-28 00:00:00,Invoice,623,Hastest9,2025-05-28T12:21:10-0700,Hassan Syyid,2025-05-28T12:21:10-0700,Hassan Syyid,Accenture,59,,,,,Discount,1234 Accounts Receivable (A/R),84,1.50,,,,-1.5,-86.5,,.00,.00,"['Ordinary Income/Expenses', 'Income', 'Discounts given']",86,Discounts given,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,100.00,,,100.0,100.0,,9.10,100.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,660,TEST-INV-V-1100,2025-06-19T07:47:20-0700,Hassan Syyid,2025-06-19T07:47:20-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,170.0,,5.60,70.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,649,TEST-INV-V-1010,2025-06-12T10:10:46-0700,Hassan Syyid,2025-06-12T10:10:46-0700,Hassan Syyid,Full Name 4,121,,,Test class,5000000000000275720,Description 2,Accounts Receivable (A/R) - GBP,98,,140.00,,,140.0,310.0,,11.20,140.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,639,TEST-INV-V-2000,2025-05-30T09:02:11-0700,Hassan Syyid,2025-05-30T09:02:11-0700,Hassan Syyid,V-TEST-1000,130,,,Test class,5000000000000275720,Description 2,Accounts Receivable (A/R) - EUR,101,,140.00,,,140.0,450.0,,11.20,140.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,632,TEST-INV-V-1006,2025-05-29T16:00:12-0700,Hassan Syyid,2025-05-29T16:00:12-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,520.0,,5.60,70.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,633,TEST-INV-V-1008,2025-05-30T06:48:30-0700,Hassan Syyid,2025-05-30T06:48:30-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,590.0,,5.60,70.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-27 00:00:00,Invoice,634,TEST-INV-BK-1010,2025-05-30T07:11:05-0700,Hassan Syyid,2025-05-30T07:11:05-0700,Hassan Syyid,Accenture,59,,,Test class,5000000000000275720,Description 2,1234 Accounts Receivable (A/R),84,,70.00,,,70.0,660.0,,5.60,70.00,"['Ordinary Income/Expenses', 'Income', 'Landscaping Services', 'Job Materials', 'Fountains and Garden Lighting']",48,Fountains and Garden Lighting,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,5.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,10.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,60.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,65.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,75.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-20 00:00:00,Invoice,644,TEST-INV-BK-1011,2025-07-01T06:00:14-0700,Hassan Syyid,2025-07-01T06:00:14-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,5.00,,,,5.0,80.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,629,TEST-INV-V-1003,2025-05-29T11:21:18-0700,Hassan Syyid,2025-05-29T11:22:15-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,15.00,,,,15.0,95.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,627,TEST-INV-V-1001,2025-05-29T11:15:25-0700,Hassan Syyid,2025-05-29T11:15:25-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,40.00,,,,40.0,135.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,627,TEST-INV-V-1001,2025-05-29T11:15:25-0700,Hassan Syyid,2025-05-29T11:15:25-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,30.00,,,,30.0,165.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,628,TEST-INV-V-1002,2025-05-29T11:17:53-0700,Hassan Syyid,2025-05-29T11:19:07-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,20.00,,,,20.0,185.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,631,TEST-INV-V-1005,2025-05-29T15:34:08-0700,Hassan Syyid,2025-05-29T15:34:08-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,235.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,632,TEST-INV-V-1006,2025-05-29T16:00:12-0700,Hassan Syyid,2025-05-29T16:00:12-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,285.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,633,TEST-INV-V-1008,2025-05-30T06:48:30-0700,Hassan Syyid,2025-05-30T06:48:30-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,335.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,660,TEST-INV-V-1100,2025-06-19T07:47:20-0700,Hassan Syyid,2025-06-19T07:47:20-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,385.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,629,TEST-INV-V-1003,2025-05-29T11:21:18-0700,Hassan Syyid,2025-05-29T11:22:15-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,10.00,,,,10.0,395.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,630,TEST-INV-V-1004,2025-05-29T11:26:26-0700,Hassan Syyid,2025-05-29T11:26:26-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,445.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,634,TEST-INV-BK-1010,2025-05-30T07:11:05-0700,Hassan Syyid,2025-05-30T07:11:05-0700,Hassan Syyid,Accenture,59,,,Another class,5000000000000275721,Description 1,1234 Accounts Receivable (A/R),84,50.00,,,,50.0,495.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
2025-05-27 00:00:00,Invoice,639,TEST-INV-V-2000,2025-05-30T09:02:11-0700,Hassan Syyid,2025-05-30T09:02:11-0700,Hassan Syyid,V-TEST-1000,130,,,Another class,5000000000000275721,Description 1,Accounts Receivable (A/R) - EUR,101,50.00,,,,50.0,545.0,,,,"['Ordinary Income/Expenses', 'Cost of Goods Sold', '605100 Cost of Goods Sold']",80,605100 Cost of Goods Sold,
